umbreon,"When darkness falls, the rings on its body begin to glow, striking fear in the hearts of anyone nearby."
murkrow,"It is said that when chased, it lures its attacker onto dark mountain trails where the foe will get lost."
slowking,"When its head was bitten, toxins entered SLOWPOKE's head and unlocked an extraordinary power."
misdreavus,"It loves to bite and yank people's hair from behind without warning, just to see their shocked reactions."
unown,"Its flat, thin body is always stuck on walls. Its shape appears to have some meaning."
wobbuffet,"To keep its pitch-black tail hidden, it lives quietly in the darkness. It is never first to attack."
girafarig,"Its tail, which also contains a small brain, may bite on its own if it notices an alluring smell."
pineco,It hangs and waits for flying-insect prey to come near. It does not move about much on its own.
forretress,It remains immovably rooted to its tree. It scatters pieces of its hard shell to drive its enemies away.
dunsparce,"If spotted, it escapes by burrowing with its tail. It can hover just slightly using its wings."
gligar,"It usually clings to cliffs. When it spots its prey, it spreads its wings and glides down to attack."
steelix,"It is said that if an ONIX lives for over 100 years, its composition changes to become diamond-like."
snubbull,"It has an active, playful nature. Many women like to frolic with it because of its affectionate ways."
granbull,"Because its fangs are too heavy, it always keeps its head tilted down. However, its BITE is powerful."
qwilfish,The small spikes covering its body developed from scales. They inject a toxin that causes fainting.
scizor,Its wings are not used for flying. They are flapped at high speed to adjust its body temperature.
shuckle,"It stores BERRIES inside its shell. To avoid attacks, it hides beneath rocks and remains completely still."
heracross,"Usually docile, but if disturbed while sipping honey, it chases off the intruder with its horn."
sneasel,"Vicious in nature, it drives PIDGEY from their nests and feasts on the eggs that are left behind."
teddiursa,"Before food becomes scarce in wintertime, its habit is to hoard food in many hidden locations."
ursaring,"With its ability to distinguish any smell, it unfailingly finds all food buried deep underground."
slugma,"A common sight in volcanic areas, it slowly slithers around in a constant search for warm places."
magcargo,Its brittle shell occasionally spouts intense flames that circulate throughout its body.
swinub,"If it smells something enticing, it dashes off headlong to find the source of the aroma."
piloswine,"If it charges at an enemy, the hairs on its back stand up straight. It is very sensitive to sound."
corsola,"In a south sea nation, the people live in communities that are built on groups of these Pokemon."
remoraid,"Using its dorsal fin as a suction pad, it clings to a MANTINE's underside to scavenge for leftovers."
octillery,"It instinctively sneaks into rocky holes. If it gets sleepy, it steals the nest of a fellow OCTILLERY."
delibird,It nests at the edge of sharp cliffs. It spends all day carrying food to its awaiting chicks.
mantine,"Swimming freely in open seas, it may fly out of the water and over the waves if it builds up enough speed."
skarmory,"After nesting in bramble bushes, the wings of its chicks grow hard from scratches by thorns."
houndour,"To corner prey, they check each other's location using barks that only they can understand."
houndoom,"Upon hearing its eerie howls, other Pokemon get the shivers and head straight back to their nests."
kingdra,It sleeps deep on the ocean floor to build its energy. It is said to cause tornadoes as it wakes.
phanpy,"As a sign of affection, it bumps with its snout. However, it is so strong, it may send you flying."
donphan,"The longer and bigger its tusks, the higher its rank in its herd. The tusks take a long time to grow."
porygon2,"Further research enhanced its abilities. Sometimes, it may exhibit motions that were not programmed."
stantler,Those who stare at its antlers will gradually lose control of their senses and be unable to stand.
smeargle,"Once it becomes an adult, it has a tendency to let its comrades plant footprints on its back."
tyrogue,"Even though it is small, it can't be ignored because it will slug any handy target without warning."
hitmontop,"It launches kicks while spinning. If it spins at high speed, it may bore its way into the ground."
smoochum,It always rocks its head slowly backwards and forwards as if it is trying to kiss someone.
elekid,"Even in the most vicious storm, this Pokemon plays happily if thunder rumbles in the sky."
magby,"It is found in volcanic craters. Its body heat exceeds 1,100 degrees Fahrenheit, so don't underestimate it."
miltank,"If it has just had a baby, the milk it produces contains much more nutrition than usual."
blissey,"It has a very compassionate nature. If it sees a sick Pokemon, it will nurse the sufferer back to health."
raikou,This Pokemon races across the land while barking a cry that sounds like crashing thunder.
entei,A Pokemon that races across the land. It is said that one is born every time a new volcano appears.
suicune,This Pokemon races across the land. It is said that north winds will somehow blow whenever it appears.
larvitar,It is born deep underground. It can't emerge until it has entirely consumed the soil around it.
pupitar,"Even sealed in its shell, it can move freely. Hard and fast, it has outstanding destructive power."
tyranitar,"Its body can't be harmed by any sort of attack, so it is very eager to make challenges against enemies."
lugia,It is said to be the guardian of the seas. It is rumored to have been seen on the night of a storm.
hooh,A legend says that its body glows in seven colors. A rainbow is said to form behind it when it flies.
celebi,"When CELEBI disappears deep in a forest, it is said to leave behind an egg it brought from the future."
treecko,It quickly scales even vertical walls. It senses humidity with its tail to predict the next day's weather.
grovyle,Its strongly developed thigh muscles give it astounding agility and jumping performance.
